25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
23.0,23.0,23.0,23.0,23.0,31.0,31.0,31.0,31.0,31.0,37.0,37.0,37.0,37.0,37.0,40.0,40.0,40.0,40.0,40.0,50.0,50.0,50.0,50.0,50.0,59.0,59.0,59.0,59.0,59.0,67.0,67.0,67.0,67.0,67.0,78.0,78.0,78.0,78.0,78.0
131.0,118.0,108.0,100.0,91.0,124.0,111.0,101.0,93.0,84.0,117.0,104.0,94.0,86.0,77.0,105.0,92.0,82.0,74.0,65.0,92.0,79.0,69.0,61.0,52.0,80.0,67.0,57.0,49.0,40.0,70.0,57.0,47.0,39.0,30.0,59.0,46.0,36.0,28.0,19.0
15.0,24.0,30.0,39.0,42.0,15.0,24.0,30.0,39.0,42.0,15.0,24.0,30.0,39.0,42.0,15.0,24.0,30.0,39.0,42.0,15.0,24.0,30.0,39.0,42.0,15.0,24.0,30.0,39.0,42.0,15.0,24.0,30.0,39.0,42.0,15.0,24.0,30.0,39.0,42.0
27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
23.0,23.0,23.0,23.0,23.0,26.0,26.0,26.0,26.0,26.0,31.0,31.0,31.0,31.0,31.0,34.0,34.0,34.0,34.0,34.0,44.0,44.0,44.0,44.0,44.0,51.0,51.0,51.0,51.0,51.0,58.0,58.0,58.0,58.0,58.0,70.0,70.0,70.0,70.0,70.0
123.0,113.0,104.0,96.0,93.0,115.0,105.0,96.0,88.0,85.0,108.0,98.0,89.0,81.0,78.0,96.0,86.0,77.0,69.0,66.0,84.0,74.0,65.0,57.0,54.0,71.0,61.0,52.0,44.0,41.0,61.0,51.0,42.0,34.0,31.0,49.0,39.0,30.0,22.0,19.0
13.0,22.0,28.0,35.0,39.0,13.0,22.0,28.0,35.0,39.0,13.0,22.0,28.0,35.0,39.0,13.0,22.0,28.0,35.0,39.0,13.0,22.0,28.0,35.0,39.0,13.0,22.0,28.0,35.0,39.0,13.0,22.0,28.0,35.0,39.0,13.0,22.0,28.0,35.0,39.0
13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
