25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.0,8.0,6.0,3.0,10.0,9.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.0,7.0,12.0,13.0,12.0,10.0,11.0,19.0,9.0,8.0,10.0,13.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,9.0,15.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.0,3.0,5.0,3.0,10.0,7.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,8.0,7.0,12.0,12.0,13.0,10.0,12.0,19.0,3.0,8.0,9.0,10.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,6.0,9.0,13.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.0,3.0,6.0,3.0,10.0,8.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.0,7.0,12.0,13.0,13.0,10.0,9.0,23.0,7.0,9.0,10.0,12.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,7.0,10.0,13.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.0,3.0,6.0,3.0,10.0,9.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.0,7.0,12.0,12.0,13.0,11.0,10.0,24.0,8.0,9.0,12.0,12.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,8.0,8.0,18.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.0,9.0,5.0,3.0,10.0,8.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.0,7.0,12.0,11.0,13.0,11.0,9.0,27.0,3.0,8.0,11.0,10.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,7.0,3.0,13.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.0,9.0,6.0,3.0,10.0,7.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.0,7.0,12.0,13.0,13.0,11.0,9.0,28.0,5.0,7.0,11.0,10.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,6.0,8.0,15.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.0,9.0,5.0,3.0,10.0,8.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.0,7.0,12.0,11.0,12.0,11.0,14.0,27.0,3.0,9.0,12.0,13.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,7.0,7.0,13.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.0,6.0,4.0,3.0,10.0,9.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.0,7.0,12.0,11.0,12.0,10.0,9.0,20.0,8.0,6.0,10.0,10.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,6.0,10.0,20.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.0,4.0,5.0,3.0,10.0,9.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,7.0,12.0,12.0,12.0,10.0,9.0,19.0,10.0,8.0,12.0,12.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,9.0,10.0,13.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.0,6.0,5.0,3.0,10.0,7.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,14.0,7.0,12.0,13.0,12.0,11.0,11.0,28.0,10.0,6.0,9.0,12.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,9.0,9.0,15.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.0,8.0,4.0,3.0,10.0,7.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,12.0,7.0,12.0,12.0,13.0,10.0,13.0,26.0,9.0,9.0,12.0,10.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,7.0,3.0,20.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.0,6.0,4.0,3.0,10.0,9.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,8.0,7.0,12.0,13.0,13.0,10.0,12.0,20.0,10.0,6.0,11.0,10.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,5.0,4.0,19.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.0,4.0,6.0,3.0,10.0,9.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,7.0,12.0,12.0,13.0,11.0,11.0,28.0,8.0,8.0,9.0,12.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,5.0,10.0,17.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.0,3.0,4.0,3.0,10.0,7.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.0,7.0,12.0,11.0,13.0,10.0,9.0,28.0,10.0,7.0,11.0,12.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,4.0,13.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.0,9.0,4.0,3.0,10.0,9.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,11.0,7.0,12.0,12.0,13.0,10.0,12.0,26.0,2.0,7.0,12.0,10.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,7.0,13.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
