22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
20.0,20.0,20.0,20.0,20.0,32.0,32.0,32.0,32.0,32.0,44.0,44.0,44.0,44.0,44.0,52.0,52.0,52.0,52.0,52.0,63.0,63.0,63.0,63.0,63.0,75.0,75.0,75.0,75.0,75.0,86.0,86.0,86.0,86.0,86.0,95.0,95.0,95.0,95.0,95.0
112.0,101.0,89.0,84.0,74.0,105.0,94.0,82.0,77.0,67.0,101.0,90.0,78.0,73.0,63.0,90.0,79.0,67.0,62.0,52.0,77.0,66.0,54.0,49.0,39.0,73.0,62.0,50.0,45.0,35.0,64.0,53.0,41.0,36.0,26.0,53.0,42.0,30.0,25.0,15.0
16.0,25.0,37.0,47.0,56.0,16.0,25.0,37.0,47.0,56.0,16.0,25.0,37.0,47.0,56.0,16.0,25.0,37.0,47.0,56.0,16.0,25.0,37.0,47.0,56.0,16.0,25.0,37.0,47.0,56.0,16.0,25.0,37.0,47.0,56.0,16.0,25.0,37.0,47.0,56.0
24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
22.0,22.0,22.0,22.0,22.0,33.0,33.0,33.0,33.0,33.0,41.0,41.0,41.0,41.0,41.0,49.0,49.0,49.0,49.0,49.0,59.0,59.0,59.0,59.0,59.0,70.0,70.0,70.0,70.0,70.0,76.0,76.0,76.0,76.0,76.0,82.0,82.0,82.0,82.0,82.0
102.0,90.0,78.0,74.0,69.0,94.0,82.0,70.0,66.0,61.0,91.0,79.0,67.0,63.0,58.0,79.0,67.0,55.0,51.0,46.0,70.0,58.0,46.0,42.0,37.0,66.0,54.0,42.0,38.0,33.0,57.0,45.0,33.0,29.0,24.0,49.0,37.0,25.0,21.0,16.0
15.0,24.0,36.0,47.0,57.0,15.0,24.0,36.0,47.0,57.0,15.0,24.0,36.0,47.0,57.0,15.0,24.0,36.0,47.0,57.0,15.0,24.0,36.0,47.0,57.0,15.0,24.0,36.0,47.0,57.0,15.0,24.0,36.0,47.0,57.0,15.0,24.0,36.0,47.0,57.0
24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
20.0,20.0,20.0,20.0,20.0,32.0,32.0,32.0,32.0,32.0,36.0,36.0,36.0,36.0,36.0,44.0,44.0,44.0,44.0,44.0,54.0,54.0,54.0,54.0,54.0,62.0,62.0,62.0,62.0,62.0,73.0,73.0,73.0,73.0,73.0,82.0,82.0,82.0,82.0,82.0
105.0,96.0,84.0,79.0,74.0,98.0,89.0,77.0,72.0,67.0,95.0,86.0,74.0,69.0,64.0,83.0,74.0,62.0,57.0,52.0,74.0,65.0,53.0,48.0,43.0,69.0,60.0,48.0,43.0,38.0,60.0,51.0,39.0,34.0,29.0,51.0,42.0,30.0,25.0,20.0
15.0,24.0,36.0,47.0,56.0,15.0,24.0,36.0,47.0,56.0,15.0,24.0,36.0,47.0,56.0,15.0,24.0,36.0,47.0,56.0,15.0,24.0,36.0,47.0,56.0,15.0,24.0,36.0,47.0,56.0,15.0,24.0,36.0,47.0,56.0,15.0,24.0,36.0,47.0,56.0
26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
23.0,23.0,23.0,23.0,23.0,32.0,32.0,32.0,32.0,32.0,34.0,34.0,34.0,34.0,34.0,42.0,42.0,42.0,42.0,42.0,53.0,53.0,53.0,53.0,53.0,65.0,65.0,65.0,65.0,65.0,70.0,70.0,70.0,70.0,70.0,84.0,84.0,84.0,84.0,84.0
114.0,102.0,89.0,85.0,78.0,109.0,97.0,84.0,80.0,73.0,106.0,94.0,81.0,77.0,70.0,94.0,82.0,69.0,65.0,58.0,81.0,69.0,56.0,52.0,45.0,74.0,62.0,49.0,45.0,38.0,67.0,55.0,42.0,38.0,31.0,55.0,43.0,30.0,26.0,19.0
13.0,22.0,34.0,46.0,55.0,13.0,22.0,34.0,46.0,55.0,13.0,22.0,34.0,46.0,55.0,13.0,22.0,34.0,46.0,55.0,13.0,22.0,34.0,46.0,55.0,13.0,22.0,34.0,46.0,55.0,13.0,22.0,34.0,46.0,55.0,13.0,22.0,34.0,46.0,55.0
25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
26.0,26.0,26.0,26.0,26.0,36.0,36.0,36.0,36.0,36.0,50.0,50.0,50.0,50.0,50.0,58.0,58.0,58.0,58.0,58.0,69.0,69.0,69.0,69.0,69.0,79.0,79.0,79.0,79.0,79.0,85.0,85.0,85.0,85.0,85.0,92.0,92.0,92.0,92.0,92.0
112.0,102.0,90.0,86.0,76.0,107.0,97.0,85.0,81.0,71.0,103.0,93.0,81.0,77.0,67.0,90.0,80.0,68.0,64.0,54.0,78.0,68.0,56.0,52.0,42.0,73.0,63.0,51.0,47.0,37.0,65.0,55.0,43.0,39.0,29.0,56.0,46.0,34.0,30.0,20.0
17.0,27.0,39.0,49.0,58.0,17.0,27.0,39.0,49.0,58.0,17.0,27.0,39.0,49.0,58.0,17.0,27.0,39.0,49.0,58.0,17.0,27.0,39.0,49.0,58.0,17.0,27.0,39.0,49.0,58.0,17.0,27.0,39.0,49.0,58.0,17.0,27.0,39.0,49.0,58.0
25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
21.0,21.0,21.0,21.0,21.0,33.0,33.0,33.0,33.0,33.0,43.0,43.0,43.0,43.0,43.0,51.0,51.0,51.0,51.0,51.0,61.0,61.0,61.0,61.0,61.0,73.0,73.0,73.0,73.0,73.0,82.0,82.0,82.0,82.0,82.0,91.0,91.0,91.0,91.0,91.0
98.0,90.0,78.0,73.0,63.0,94.0,86.0,74.0,69.0,59.0,91.0,83.0,71.0,66.0,56.0,80.0,72.0,60.0,55.0,45.0,72.0,64.0,52.0,47.0,37.0,68.0,60.0,48.0,43.0,33.0,62.0,54.0,42.0,37.0,27.0,49.0,41.0,29.0,24.0,14.0
14.0,24.0,36.0,48.0,58.0,14.0,24.0,36.0,48.0,58.0,14.0,24.0,36.0,48.0,58.0,14.0,24.0,36.0,48.0,58.0,14.0,24.0,36.0,48.0,58.0,14.0,24.0,36.0,48.0,58.0,14.0,24.0,36.0,48.0,58.0,14.0,24.0,36.0,48.0,58.0
26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
26.0,26.0,26.0,26.0,26.0,38.0,38.0,38.0,38.0,38.0,51.0,51.0,51.0,51.0,51.0,59.0,59.0,59.0,59.0,59.0,69.0,69.0,69.0,69.0,69.0,80.0,80.0,80.0,80.0,80.0,85.0,85.0,85.0,85.0,85.0,93.0,93.0,93.0,93.0,93.0
108.0,102.0,89.0,84.0,76.0,104.0,98.0,85.0,80.0,72.0,100.0,94.0,81.0,76.0,68.0,88.0,82.0,69.0,64.0,56.0,79.0,73.0,60.0,55.0,47.0,73.0,67.0,54.0,49.0,41.0,63.0,57.0,44.0,39.0,31.0,53.0,47.0,34.0,29.0,21.0
17.0,27.0,39.0,49.0,57.0,17.0,27.0,39.0,49.0,57.0,17.0,27.0,39.0,49.0,57.0,17.0,27.0,39.0,49.0,57.0,17.0,27.0,39.0,49.0,57.0,17.0,27.0,39.0,49.0,57.0,17.0,27.0,39.0,49.0,57.0,17.0,27.0,39.0,49.0,57.0
26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
25.0,25.0,25.0,25.0,25.0,32.0,32.0,32.0,32.0,32.0,38.0,38.0,38.0,38.0,38.0,46.0,46.0,46.0,46.0,46.0,56.0,56.0,56.0,56.0,56.0,66.0,66.0,66.0,66.0,66.0,73.0,73.0,73.0,73.0,73.0,82.0,82.0,82.0,82.0,82.0
104.0,98.0,85.0,81.0,71.0,99.0,93.0,80.0,76.0,66.0,95.0,89.0,76.0,72.0,62.0,84.0,78.0,65.0,61.0,51.0,72.0,66.0,53.0,49.0,39.0,66.0,60.0,47.0,43.0,33.0,58.0,52.0,39.0,35.0,25.0,50.0,44.0,31.0,27.0,17.0
12.0,21.0,33.0,44.0,54.0,12.0,21.0,33.0,44.0,54.0,12.0,21.0,33.0,44.0,54.0,12.0,21.0,33.0,44.0,54.0,12.0,21.0,33.0,44.0,54.0,12.0,21.0,33.0,44.0,54.0,12.0,21.0,33.0,44.0,54.0,12.0,21.0,33.0,44.0,54.0
24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
20.0,20.0,20.0,20.0,20.0,29.0,29.0,29.0,29.0,29.0,39.0,39.0,39.0,39.0,39.0,47.0,47.0,47.0,47.0,47.0,58.0,58.0,58.0,58.0,58.0,69.0,69.0,69.0,69.0,69.0,78.0,78.0,78.0,78.0,78.0,84.0,84.0,84.0,84.0,84.0
104.0,98.0,86.0,82.0,76.0,96.0,90.0,78.0,74.0,68.0,92.0,86.0,74.0,70.0,64.0,80.0,74.0,62.0,58.0,52.0,69.0,63.0,51.0,47.0,41.0,64.0,58.0,46.0,42.0,36.0,55.0,49.0,37.0,33.0,27.0,45.0,39.0,27.0,23.0,17.0
13.0,22.0,34.0,45.0,55.0,13.0,22.0,34.0,45.0,55.0,13.0,22.0,34.0,45.0,55.0,13.0,22.0,34.0,45.0,55.0,13.0,22.0,34.0,45.0,55.0,13.0,22.0,34.0,45.0,55.0,13.0,22.0,34.0,45.0,55.0,13.0,22.0,34.0,45.0,55.0
24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
20.0,20.0,20.0,20.0,20.0,27.0,27.0,27.0,27.0,27.0,30.0,30.0,30.0,30.0,30.0,38.0,38.0,38.0,38.0,38.0,49.0,49.0,49.0,49.0,49.0,57.0,57.0,57.0,57.0,57.0,62.0,62.0,62.0,62.0,62.0,74.0,74.0,74.0,74.0,74.0
108.0,96.0,83.0,79.0,71.0,104.0,92.0,79.0,75.0,67.0,101.0,89.0,76.0,72.0,64.0,89.0,77.0,64.0,60.0,52.0,80.0,68.0,55.0,51.0,43.0,73.0,61.0,48.0,44.0,36.0,64.0,52.0,39.0,35.0,27.0,55.0,43.0,30.0,26.0,18.0
16.0,25.0,37.0,49.0,58.0,16.0,25.0,37.0,49.0,58.0,16.0,25.0,37.0,49.0,58.0,16.0,25.0,37.0,49.0,58.0,16.0,25.0,37.0,49.0,58.0,16.0,25.0,37.0,49.0,58.0,16.0,25.0,37.0,49.0,58.0,16.0,25.0,37.0,49.0,58.0
25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,21.0,21.0,21.0,21.0,34.0,34.0,34.0,34.0,34.0,48.0,48.0,48.0,48.0,48.0,56.0,56.0,56.0,56.0,56.0,67.0,67.0,67.0,67.0,67.0,79.0,79.0,79.0,79.0,79.0,86.0,86.0,86.0,86.0,86.0,100.0,100.0,100.0,100.0,100.0
101.0,93.0,80.0,76.0,69.0,97.0,89.0,76.0,72.0,65.0,93.0,85.0,72.0,68.0,61.0,81.0,73.0,60.0,56.0,49.0,71.0,63.0,50.0,46.0,39.0,66.0,58.0,45.0,41.0,34.0,60.0,52.0,39.0,35.0,28.0,49.0,41.0,28.0,24.0,17.0
17.0,27.0,39.0,51.0,61.0,17.0,27.0,39.0,51.0,61.0,17.0,27.0,39.0,51.0,61.0,17.0,27.0,39.0,51.0,61.0,17.0,27.0,39.0,51.0,61.0,17.0,27.0,39.0,51.0,61.0,17.0,27.0,39.0,51.0,61.0,17.0,27.0,39.0,51.0,61.0
25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
20.0,20.0,20.0,20.0,20.0,33.0,33.0,33.0,33.0,33.0,44.0,44.0,44.0,44.0,44.0,52.0,52.0,52.0,52.0,52.0,63.0,63.0,63.0,63.0,63.0,72.0,72.0,72.0,72.0,72.0,82.0,82.0,82.0,82.0,82.0,93.0,93.0,93.0,93.0,93.0
105.0,97.0,85.0,80.0,70.0,98.0,90.0,78.0,73.0,63.0,94.0,86.0,74.0,69.0,59.0,83.0,75.0,63.0,58.0,48.0,74.0,66.0,54.0,49.0,39.0,68.0,60.0,48.0,43.0,33.0,62.0,54.0,42.0,37.0,27.0,54.0,46.0,34.0,29.0,19.0
16.0,26.0,38.0,48.0,56.0,16.0,26.0,38.0,48.0,56.0,16.0,26.0,38.0,48.0,56.0,16.0,26.0,38.0,48.0,56.0,16.0,26.0,38.0,48.0,56.0,16.0,26.0,38.0,48.0,56.0,16.0,26.0,38.0,48.0,56.0,16.0,26.0,38.0,48.0,56.0
26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
19.0,19.0,19.0,19.0,19.0,28.0,28.0,28.0,28.0,28.0,31.0,31.0,31.0,31.0,31.0,39.0,39.0,39.0,39.0,39.0,49.0,49.0,49.0,49.0,49.0,58.0,58.0,58.0,58.0,58.0,69.0,69.0,69.0,69.0,69.0,82.0,82.0,82.0,82.0,82.0
111.0,103.0,90.0,85.0,77.0,106.0,98.0,85.0,80.0,72.0,103.0,95.0,82.0,77.0,69.0,90.0,82.0,69.0,64.0,56.0,79.0,71.0,58.0,53.0,45.0,72.0,64.0,51.0,46.0,38.0,64.0,56.0,43.0,38.0,30.0,53.0,45.0,32.0,27.0,19.0
13.0,23.0,35.0,46.0,55.0,13.0,23.0,35.0,46.0,55.0,13.0,23.0,35.0,46.0,55.0,13.0,23.0,35.0,46.0,55.0,13.0,23.0,35.0,46.0,55.0,13.0,23.0,35.0,46.0,55.0,13.0,23.0,35.0,46.0,55.0,13.0,23.0,35.0,46.0,55.0
26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
19.0,19.0,19.0,19.0,19.0,31.0,31.0,31.0,31.0,31.0,39.0,39.0,39.0,39.0,39.0,47.0,47.0,47.0,47.0,47.0,58.0,58.0,58.0,58.0,58.0,69.0,69.0,69.0,69.0,69.0,74.0,74.0,74.0,74.0,74.0,88.0,88.0,88.0,88.0,88.0
108.0,102.0,90.0,85.0,78.0,104.0,98.0,86.0,81.0,74.0,100.0,94.0,82.0,77.0,70.0,87.0,81.0,69.0,64.0,57.0,75.0,69.0,57.0,52.0,45.0,68.0,62.0,50.0,45.0,38.0,59.0,53.0,41.0,36.0,29.0,47.0,41.0,29.0,24.0,17.0
17.0,27.0,39.0,49.0,58.0,17.0,27.0,39.0,49.0,58.0,17.0,27.0,39.0,49.0,58.0,17.0,27.0,39.0,49.0,58.0,17.0,27.0,39.0,49.0,58.0,17.0,27.0,39.0,49.0,58.0,17.0,27.0,39.0,49.0,58.0,17.0,27.0,39.0,49.0,58.0
25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
21.0,21.0,21.0,21.0,21.0,28.0,28.0,28.0,28.0,28.0,38.0,38.0,38.0,38.0,38.0,46.0,46.0,46.0,46.0,46.0,57.0,57.0,57.0,57.0,57.0,69.0,69.0,69.0,69.0,69.0,78.0,78.0,78.0,78.0,78.0,89.0,89.0,89.0,89.0,89.0
109.0,100.0,87.0,82.0,74.0,104.0,95.0,82.0,77.0,69.0,100.0,91.0,78.0,73.0,65.0,89.0,80.0,67.0,62.0,54.0,81.0,72.0,59.0,54.0,46.0,75.0,66.0,53.0,48.0,40.0,67.0,58.0,45.0,40.0,32.0,54.0,45.0,32.0,27.0,19.0
14.0,23.0,35.0,47.0,56.0,14.0,23.0,35.0,47.0,56.0,14.0,23.0,35.0,47.0,56.0,14.0,23.0,35.0,47.0,56.0,14.0,23.0,35.0,47.0,56.0,14.0,23.0,35.0,47.0,56.0,14.0,23.0,35.0,47.0,56.0,14.0,23.0,35.0,47.0,56.0
24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
21.0,21.0,21.0,21.0,21.0,32.0,32.0,32.0,32.0,32.0,43.0,43.0,43.0,43.0,43.0,51.0,51.0,51.0,51.0,51.0,62.0,62.0,62.0,62.0,62.0,73.0,73.0,73.0,73.0,73.0,78.0,78.0,78.0,78.0,78.0,90.0,90.0,90.0,90.0,90.0
112.0,100.0,88.0,83.0,76.0,104.0,92.0,80.0,75.0,68.0,100.0,88.0,76.0,71.0,64.0,87.0,75.0,63.0,58.0,51.0,77.0,65.0,53.0,48.0,41.0,70.0,58.0,46.0,41.0,34.0,60.0,48.0,36.0,31.0,24.0,50.0,38.0,26.0,21.0,14.0
14.0,23.0,35.0,45.0,55.0,14.0,23.0,35.0,45.0,55.0,14.0,23.0,35.0,45.0,55.0,14.0,23.0,35.0,45.0,55.0,14.0,23.0,35.0,45.0,55.0,14.0,23.0,35.0,45.0,55.0,14.0,23.0,35.0,45.0,55.0,14.0,23.0,35.0,45.0,55.0
26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
