17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
13.0,13.0,13.0,13.0,13.0,22.0,22.0,22.0,22.0,22.0,27.0,27.0,27.0,27.0,27.0,40.0,40.0,40.0,40.0,40.0,48.0,48.0,48.0,48.0,48.0,54.0,54.0,54.0,54.0,54.0,56.0,56.0,56.0,56.0,56.0,66.0,66.0,66.0,66.0,66.0
131.0,119.0,106.0,97.0,90.0,123.0,111.0,98.0,89.0,82.0,119.0,107.0,94.0,85.0,78.0,113.0,101.0,88.0,79.0,72.0,101.0,89.0,76.0,67.0,60.0,91.0,79.0,66.0,57.0,50.0,79.0,67.0,54.0,45.0,38.0,68.0,56.0,43.0,34.0,27.0
21.0,24.0,33.0,40.0,49.0,21.0,24.0,33.0,40.0,49.0,21.0,24.0,33.0,40.0,49.0,21.0,24.0,33.0,40.0,49.0,21.0,24.0,33.0,40.0,49.0,21.0,24.0,33.0,40.0,49.0,21.0,24.0,33.0,40.0,49.0,21.0,24.0,33.0,40.0,49.0
18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
13.0,13.0,13.0,13.0,13.0,19.0,19.0,19.0,19.0,19.0,30.0,30.0,30.0,30.0,30.0,42.0,42.0,42.0,42.0,42.0,53.0,53.0,53.0,53.0,53.0,59.0,59.0,59.0,59.0,59.0,70.0,70.0,70.0,70.0,70.0,80.0,80.0,80.0,80.0,80.0
130.0,118.0,104.0,95.0,89.0,117.0,105.0,91.0,82.0,76.0,113.0,101.0,87.0,78.0,72.0,107.0,95.0,81.0,72.0,66.0,95.0,83.0,69.0,60.0,54.0,83.0,71.0,57.0,48.0,42.0,71.0,59.0,45.0,36.0,30.0,64.0,52.0,38.0,29.0,23.0
25.0,29.0,38.0,45.0,55.0,25.0,29.0,38.0,45.0,55.0,25.0,29.0,38.0,45.0,55.0,25.0,29.0,38.0,45.0,55.0,25.0,29.0,38.0,45.0,55.0,25.0,29.0,38.0,45.0,55.0,25.0,29.0,38.0,45.0,55.0,25.0,29.0,38.0,45.0,55.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
13.0,13.0,13.0,13.0,13.0,23.0,23.0,23.0,23.0,23.0,32.0,32.0,32.0,32.0,32.0,44.0,44.0,44.0,44.0,44.0,53.0,53.0,53.0,53.0,53.0,60.0,60.0,60.0,60.0,60.0,67.0,67.0,67.0,67.0,67.0,76.0,76.0,76.0,76.0,76.0
131.0,119.0,105.0,96.0,89.0,121.0,109.0,95.0,86.0,79.0,118.0,106.0,92.0,83.0,76.0,111.0,99.0,85.0,76.0,69.0,99.0,87.0,73.0,64.0,57.0,90.0,78.0,64.0,55.0,48.0,78.0,66.0,52.0,43.0,36.0,70.0,58.0,44.0,35.0,28.0
24.0,27.0,36.0,43.0,52.0,24.0,27.0,36.0,43.0,52.0,24.0,27.0,36.0,43.0,52.0,24.0,27.0,36.0,43.0,52.0,24.0,27.0,36.0,43.0,52.0,24.0,27.0,36.0,43.0,52.0,24.0,27.0,36.0,43.0,52.0,24.0,27.0,36.0,43.0,52.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
13.0,13.0,13.0,13.0,13.0,17.0,17.0,17.0,17.0,17.0,21.0,21.0,21.0,21.0,21.0,34.0,34.0,34.0,34.0,34.0,43.0,43.0,43.0,43.0,43.0,48.0,48.0,48.0,48.0,48.0,57.0,57.0,57.0,57.0,57.0,66.0,66.0,66.0,66.0,66.0
127.0,115.0,101.0,92.0,83.0,119.0,107.0,93.0,84.0,75.0,115.0,103.0,89.0,80.0,71.0,110.0,98.0,84.0,75.0,66.0,98.0,86.0,72.0,63.0,54.0,86.0,74.0,60.0,51.0,42.0,74.0,62.0,48.0,39.0,30.0,66.0,54.0,40.0,31.0,22.0
22.0,26.0,35.0,42.0,52.0,22.0,26.0,35.0,42.0,52.0,22.0,26.0,35.0,42.0,52.0,22.0,26.0,35.0,42.0,52.0,22.0,26.0,35.0,42.0,52.0,22.0,26.0,35.0,42.0,52.0,22.0,26.0,35.0,42.0,52.0,22.0,26.0,35.0,42.0,52.0
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
13.0,13.0,13.0,13.0,13.0,19.0,19.0,19.0,19.0,19.0,28.0,28.0,28.0,28.0,28.0,41.0,41.0,41.0,41.0,41.0,51.0,51.0,51.0,51.0,51.0,58.0,58.0,58.0,58.0,58.0,68.0,68.0,68.0,68.0,68.0,78.0,78.0,78.0,78.0,78.0
118.0,106.0,93.0,84.0,77.0,111.0,99.0,86.0,77.0,70.0,108.0,96.0,83.0,74.0,67.0,102.0,90.0,77.0,68.0,61.0,90.0,78.0,65.0,56.0,49.0,85.0,73.0,60.0,51.0,44.0,73.0,61.0,48.0,39.0,32.0,68.0,56.0,43.0,34.0,27.0
21.0,24.0,33.0,40.0,50.0,21.0,24.0,33.0,40.0,50.0,21.0,24.0,33.0,40.0,50.0,21.0,24.0,33.0,40.0,50.0,21.0,24.0,33.0,40.0,50.0,21.0,24.0,33.0,40.0,50.0,21.0,24.0,33.0,40.0,50.0,21.0,24.0,33.0,40.0,50.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
13.0,13.0,13.0,13.0,13.0,22.0,22.0,22.0,22.0,22.0,32.0,32.0,32.0,32.0,32.0,45.0,45.0,45.0,45.0,45.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,75.0,75.0,75.0,75.0,75.0,84.0,84.0,84.0,84.0,84.0
124.0,112.0,99.0,90.0,82.0,114.0,102.0,89.0,80.0,72.0,110.0,98.0,85.0,76.0,68.0,104.0,92.0,79.0,70.0,62.0,92.0,80.0,67.0,58.0,50.0,86.0,74.0,61.0,52.0,44.0,74.0,62.0,49.0,40.0,32.0,66.0,54.0,41.0,32.0,24.0
25.0,29.0,38.0,45.0,55.0,25.0,29.0,38.0,45.0,55.0,25.0,29.0,38.0,45.0,55.0,25.0,29.0,38.0,45.0,55.0,25.0,29.0,38.0,45.0,55.0,25.0,29.0,38.0,45.0,55.0,25.0,29.0,38.0,45.0,55.0,25.0,29.0,38.0,45.0,55.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
13.0,13.0,13.0,13.0,13.0,19.0,19.0,19.0,19.0,19.0,27.0,27.0,27.0,27.0,27.0,40.0,40.0,40.0,40.0,40.0,50.0,50.0,50.0,50.0,50.0,58.0,58.0,58.0,58.0,58.0,67.0,67.0,67.0,67.0,67.0,77.0,77.0,77.0,77.0,77.0
129.0,117.0,104.0,95.0,86.0,123.0,111.0,98.0,89.0,80.0,118.0,106.0,93.0,84.0,75.0,112.0,100.0,87.0,78.0,69.0,100.0,88.0,75.0,66.0,57.0,88.0,76.0,63.0,54.0,45.0,76.0,64.0,51.0,42.0,33.0,68.0,56.0,43.0,34.0,25.0
25.0,27.0,36.0,43.0,52.0,25.0,27.0,36.0,43.0,52.0,25.0,27.0,36.0,43.0,52.0,25.0,27.0,36.0,43.0,52.0,25.0,27.0,36.0,43.0,52.0,25.0,27.0,36.0,43.0,52.0,25.0,27.0,36.0,43.0,52.0,25.0,27.0,36.0,43.0,52.0
21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
