20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
26.0,26.0,26.0,26.0,26.0,35.0,35.0,35.0,35.0,35.0,46.0,46.0,46.0,46.0,46.0,55.0,55.0,55.0,55.0,55.0,58.0,58.0,58.0,58.0,58.0,64.0,64.0,64.0,64.0,64.0,77.0,77.0,77.0,77.0,77.0,86.0,86.0,86.0,86.0,86.0
115.0,104.0,94.0,82.0,76.0,108.0,97.0,87.0,75.0,69.0,100.0,89.0,79.0,67.0,61.0,89.0,78.0,68.0,56.0,50.0,79.0,68.0,58.0,46.0,40.0,76.0,65.0,55.0,43.0,37.0,70.0,59.0,49.0,37.0,31.0,62.0,51.0,41.0,29.0,23.0
21.0,30.0,42.0,53.0,67.0,21.0,30.0,42.0,53.0,67.0,21.0,30.0,42.0,53.0,67.0,21.0,30.0,42.0,53.0,67.0,21.0,30.0,42.0,53.0,67.0,21.0,30.0,42.0,53.0,67.0,21.0,30.0,42.0,53.0,67.0,21.0,30.0,42.0,53.0,67.0
16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
27.0,27.0,27.0,27.0,27.0,38.0,38.0,38.0,38.0,38.0,48.0,48.0,48.0,48.0,48.0,58.0,58.0,58.0,58.0,58.0,61.0,61.0,61.0,61.0,61.0,65.0,65.0,65.0,65.0,65.0,71.0,71.0,71.0,71.0,71.0,80.0,80.0,80.0,80.0,80.0
116.0,105.0,95.0,82.0,76.0,109.0,98.0,88.0,75.0,69.0,98.0,87.0,77.0,64.0,58.0,87.0,76.0,66.0,53.0,47.0,75.0,64.0,54.0,41.0,35.0,70.0,59.0,49.0,36.0,30.0,62.0,51.0,41.0,28.0,22.0,58.0,47.0,37.0,24.0,18.0
25.0,33.0,45.0,49.0,62.0,25.0,33.0,45.0,49.0,62.0,25.0,33.0,45.0,49.0,62.0,25.0,33.0,45.0,49.0,62.0,25.0,33.0,45.0,49.0,62.0,25.0,33.0,45.0,49.0,62.0,25.0,33.0,45.0,49.0,62.0,25.0,33.0,45.0,49.0,62.0
20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
